EntryTime,ExitTime,Tag,PnL,ReturnPct,entry_bar,regime_label,bull_alignment,weekly_bull,daily_bull,exec_bull_structure,exec_slope_up,entry_close,entry_ema20,entry_cont_high,entry_cont_gap_atr,entry_close_ema20_gap_atr,entry_exec_distance_atr,entry_atr_ratio,entry_adx,entry_di_spread,recent_close_below_ema20_1,recent_close_below_ema20_2,label_tight,candidate_in_tight,recent_close_below_ema20_tight,breakout_like_tight,label_center,candidate_in_center,recent_close_below_ema20_center,breakout_like_center,label_loose,candidate_in_loose,recent_close_below_ema20_loose,breakout_like_loose,candidate_consensus_count,orderly_reset,multi_bar_support_acceptance,support_to_release_sequence,group,momentum_persistence,p1_bar,e0_bar,e1_bar,e2_bar,p1_low,e0_high,e1_high,e2_high,e1_close_ema20_gap_atr,e2_close_ema20_gap_atr,e0_di_spread,e1_di_spread,e2_di_spread,e0_adx,e1_adx,e2_adx,e1_exec_distance_atr,e2_exec_distance_atr,e1_cont_high,e2_cont_high,min_low_e1e2,min_low_e1e2_vs_p1_low,second_step_printed,fast_support_held,energy_not_collapsing,sustained_continuation_lane
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,Long1,-12.755284290451712,-0.0126123765858059,5609,mature_trend,True,True,True,True,True,40692.24,39177.43790054639,39969.66,0.0,1.4145407887834642,1.6201168541899276,1.1413221318104247,18.713921721239764,2.943986749593467,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,False,5608,5609,5610,5611,37332.7,41350.0,41290.01,41015.99,1.467385201211375,0.7636684209015236,2.943986749593467,2.817706919367442,-2.633976548807766,18.713921721239764,17.81457665937217,16.93617386687474,1.7618287135056103,1.092368176578152,41350.0,41350.0,39900.39,2567.6900000000023,False,True,False,False
2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,Long1,-6.612103577011158,-0.0065388481512441,5639,weakening_trend,True,True,True,True,True,45495.73,44619.14969228816,46700.0,1.0697924242540635,0.7786949541551518,2.446805507660526,0.9847854655777084,24.96877531444477,4.587981469569911,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,False,5638,5639,5640,5641,44856.0,45565.18,45906.54,45996.77,0.799251303236412,0.744990285415375,4.587981469569911,6.616488197768966,6.931573633479552,24.96877531444477,24.385546765753034,23.93826534099344,2.4988729961156064,2.4721605618424096,46700.0,46700.0,45233.9,377.90000000000146,True,True,True,True
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,Long1,-8.915603114926437,-0.0088174027313756,5654,mature_trend,True,True,True,True,True,46103.51,45132.50889425691,46743.47,0.6489975786590236,0.9847136797651422,2.204327708069709,0.9465857084836584,19.425790074771697,6.579417362153393,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,5653,5654,5655,5656,44217.39,46336.0,46537.15,46666.0,0.9511768786680622,1.101826069411247,6.579417362153393,7.797449930222488,8.467193631082594,19.425790074771697,19.355306648160166,19.42914675243866,2.217619762635897,2.4261207118795953,46680.0,46680.0,45959.9,1742.510000000002,True,True,True,True
2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,Long1,-20.06635763378215,-0.0198470849050817,5712,mature_trend,True,True,True,True,True,49239.22,48248.97715895885,49757.04,0.5860010190897542,1.1206274651354695,2.4072889894006413,0.9379293983786696,34.94421590595258,12.826907009539864,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,False,5711,5712,5713,5714,48168.01,49489.73,50350.0,50399.0,1.995149157332676,1.739687284012697,12.826907009539864,18.278952460285673,18.014399472018003,34.94421590595258,35.66481203425445,36.373512817668825,3.3165165385523703,3.165033593365245,49757.04,50350.0,49070.01,902.0,True,True,True,True
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,Long1,-22.910699313792787,-0.0226648418975882,5730,other,True,True,True,True,True,48973.32,48640.70493004199,49860.0,1.0263083375175048,0.3849930295956534,1.109630404062674,1.0020331062746566,20.77694939840788,0.3415979729097245,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,other_long1,False,5729,5730,5731,5732,48507.71,49264.3,49352.84,48055.55,0.0,0.0,0.3415979729097245,-5.750822311836945,-14.623947948304908,20.776949398407876,20.30061353406305,21.13578128047739,0.10848009589699611,1.1282552683082903,49846.0,49455.92,46560.01,-1947.699999999997,True,True,True,True
2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,Long1,6.753743982261261,0.0066827849520673,5779,mature_trend,True,True,True,True,True,49476.83,48698.15048457752,50450.13,1.113178807137371,0.8905882401318281,1.3292238692207263,1.0347863153649812,20.811974334636503,5.21842315444237,False,False,excluded_depth_or_extension,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,False,False,False,other_long1,False,5778,5779,5780,5781,49224.92,49500.0,49755.0,50485.0,0.6457568671245758,1.4565081736604186,5.21842315444237,7.123928733769315,12.353341089118135,20.811974334636503,20.516999250817875,21.040093333735854,1.1190397338786293,1.9873873530806814,50450.13,50450.13,49215.81,-9.110000000000582,True,True,True,True
2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,Long1,159.14250286948706,0.1574598973831314,5968,mature_trend,True,True,True,True,True,47758.23,47210.07874464349,49228.08,1.6092671417548243,0.6001440990283998,2.1990504543439497,0.939640366550282,39.359548624096426,15.972854942163082,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,1,True,False,False,other_long1,False,5967,5968,5969,5970,47352.77,48500.0,49536.12,49498.78,2.003990493748681,1.674446933607126,15.972854942163082,21.38241359619397,19.908786135020215,39.359548624096426,40.32745913770927,41.22623318606405,3.5603013687778082,3.2774501395318567,49228.08,49536.12,47694.41,341.6400000000067,True,True,True,True
2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,Long1,24.54649103757485,0.0242487995886369,6031,mature_trend,True,True,True,True,True,59431.71,57035.19559887602,58532.54,0.0,1.8723430242276535,3.2332971839718216,1.0665090551508256,21.07907854056832,9.712852321650074,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,False,6030,6031,6032,6033,57207.89,59453.75,59998.0,59537.61,1.5902010839111964,1.6971917274530353,9.712852321650074,12.349053073919212,9.40192790078721,21.07907854056832,21.742841541970293,21.822830728165528,3.028000597707313,3.2202649178989766,59453.75,59998.0,58739.17,1531.2799999999988,True,True,True,True
2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,Long1,8.316945358176689,0.008214092043415,6058,mature_trend,True,True,True,True,True,62395.99,61377.793710640544,62998.0,0.4656276609129333,0.7875290386615987,2.346491289674656,1.0645188707473303,17.498391751881286,3.509206977778433,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,other_long1,False,6057,6058,6059,6060,61743.61,63278.61,64299.0,64486.0,1.8865246240482754,1.8198001372660844,3.509206977778433,8.56689933617651,9.167693890470435,17.498391751881286,17.857807719757293,18.343202349566486,3.445772891520412,3.4670406647384464,63278.61,64299.0,62311.02,567.4099999999962,True,True,True,True
2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,Long1,-52.33968659345383,-0.0516881688777084,6190,mature_trend,True,True,True,True,True,68348.63,65925.62897185925,68524.25,0.1463546032092884,2.0192310331923933,3.501977437021145,1.1445872983202108,33.91261734655987,21.27432458002334,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,False,6189,6190,6191,6192,66357.0,69000.0,68775.51,67047.27,0.5152433324440167,0.0,21.27432458002334,18.610692769107946,-3.0713313665148085,33.91261734655987,34.82967525150582,32.78400326347804,1.8892449329243348,0.4128083764079919,69000.0,69000.0,62822.9,-3534.0999999999985,False,True,True,False
2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,Long1,-40.53833458326568,-0.0400543963313521,7027,mature_trend,True,True,True,True,True,47435.46,46640.06979098608,48189.84,1.0587875444866024,1.1163461999397393,3.463476601641301,1.145749551835738,59.35611068067125,12.06517925035991,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,False,7026,7027,7028,7029,46950.85,47457.16,47580.0,47500.0,0.9718329758669464,0.8167313031503856,12.06517925035991,12.78471093935153,11.394562731420963,59.35611068067125,57.54276949870996,55.65010766320441,3.350538855572093,3.2151138948867235,48189.84,48189.84,47064.81,113.95999999999913,True,True,True,True
2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,Long1,-11.420457916835629,-0.011288645390669,7045,other,True,True,True,True,True,46599.93,46275.1807597399,47600.0,1.2836917132958006,0.4168487292099506,1.2087412501712334,1.12215227000215,30.99158349944456,8.67028962914355,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,3,True,False,False,other_long1,True,7044,7045,7046,7047,46075.85,47213.0,46684.4,46753.15,0.3766677059041996,0.3041025067992877,8.67028962914355,8.442085965694584,8.911104646337403,30.991583499444562,30.100133613266827,29.36181084247253,1.1977888762019722,1.150005079758096,47600.0,47213.0,46410.63,334.77999999999884,False,True,True,False
2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,Long1,-18.74045636304954,-0.0185262487465251,7062,other,True,True,True,True,True,46580.51,46199.42304751454,47444.11,1.184502209042957,0.5226937668555833,0.8989323507533965,1.0293618459893412,16.401256710253246,6.665347738187503,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,7061,7062,7063,7064,45118.0,46890.71,46777.77,46884.49,0.5744419917237238,0.6257299864879275,6.665347738187503,6.4180861050974265,7.31774128751394,16.401256710253246,16.26605944639823,16.2975520268313,0.9848604049010075,1.0741312895315127,47444.11,47444.11,46412.62,1294.6200000000026,False,True,True,False
2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,Long1,-31.478762838958964,-0.0311247112984389,9335,weakening_trend,True,True,True,True,True,30221.52,29987.91693212548,30485.0,0.800918174555381,0.7100992207856269,1.2903042902139052,1.136928349543215,27.928112594629777,1.248243173561299,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,False,9334,9335,9336,9337,30099.37,30274.21,30450.0,30413.53,1.085187044299114,0.5191738058148794,1.248243173561299,5.007446640681199,4.1611685313741695,27.928112594629777,26.59861738748282,25.28290826207162,1.7133621677318631,1.160098930531202,30485.0,30485.0,30126.0,26.63000000000102,True,True,True,True
2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,Long1,-20.88612653790397,-0.0206576430327859,9765,mature_trend,True,True,True,True,True,30670.94,30362.67316822343,30769.96,0.2709680792410781,0.8435717158172958,2.206848754207813,0.9473549961529216,21.40164506380333,7.936518519929823,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,9764,9765,9766,9767,30141.05,30750.0,30843.98,30663.37,0.2831683927309409,0.5277669431200935,7.936518519929823,9.067379629487936,8.626124446813085,21.401645063803326,21.616255734605016,21.815537071778014,1.590710934633468,1.8475105813426986,30750.0,30843.98,30400.0,258.9500000000007,True,True,True,True
2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,Long1,-16.90353133430004,-0.0167220644878735,9838,persistent_trend,True,True,True,True,True,30596.45,30387.166627668917,31045.78,1.4779738703534215,0.6883923971352768,0.7043286770733447,1.1212842081469174,19.682691388447672,16.984286350966492,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,True,False,False,other_long1,False,9837,9838,9839,9840,30344.28,30813.63,30693.87,30650.0,0.5818687998888737,0.6706787907222815,16.984286350966492,15.827451358213311,15.252541805043172,19.682691388447672,21.275670580947875,22.754865545412347,0.633263841637597,0.7634532520338885,31045.78,31045.78,30405.0,60.720000000001164,False,True,True,False
2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,Long1,-7.919425446015086,-0.0078357173322986,10509,mature_trend,True,True,True,True,True,34488.27,34271.442496425334,34856.0,0.9411011129001192,0.5549087779660837,2.6616612831631605,0.9385153534357942,25.380994812025573,4.478110090437244,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,10508,10509,10510,10511,34082.89,34535.75,34514.0,34588.0,0.001732968112739409,0.6260628525208899,4.478110090437244,4.16337805796184,5.244893726171394,25.380994812025573,24.32505104054954,23.573138247275487,2.0284736421296476,2.6212279999879353,34856.0,34856.0,34130.0,47.11000000000058,True,True,True,True
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,Long1,-30.478280387172635,-0.0301584879089299,10601,mature_trend,True,True,True,True,True,37499.99,36400.48878423254,36744.0,0.0,1.9478378852211151,2.221435455891684,1.289359046961429,24.6574150302471,12.688201645985432,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,False,10600,10601,10602,10603,36002.35,37774.14,37980.0,37929.54,2.304685272762425,1.4441358627663676,12.688201645985433,14.191058434830229,13.145074035217718,24.6574150302471,24.921774215084703,25.167250601005335,2.7066809020778253,1.9188393237247627,37774.14,37980.0,37306.49,1304.1399999999994,True,True,True,True
2023-11-20 16:00:00+00:00,2023-11-21 12:00:00+00:00,Long1,-16.98106503729428,-0.0168079605304661,10631,mature_trend,True,True,True,True,True,37569.23,36909.2196776569,37500.0,0.0,1.3895885736243343,1.955017556983256,0.9790848736157516,16.38622755916809,8.324252598436754,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,False,10630,10631,10632,10633,36677.0,37750.0,37605.76,37649.44,1.0499573561926023,0.9997171241402376,8.324252598436754,7.896277628234438,8.153906373528283,16.38622755916809,16.65041788507777,16.9987699225666,1.669935474588221,1.668493366271911,37750.0,37750.0,37271.1,594.0999999999985,False,True,True,False
2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,Long1,1.6614274316411275,0.0016447671521096,10649,weakening_trend,True,True,True,True,True,37281.42,37015.23114746925,37861.1,1.1002307790603671,0.5052255875605257,0.8644380686182668,1.0263785052523438,16.265904372183996,4.16727531539928,True,True,excluded_weakening_state,False,True,False,excluded_weakening_state,False,True,False,excluded_weakening_state,False,True,False,0,False,False,False,other_long1,False,10648,10649,10650,10651,36870.0,37350.0,37385.0,37494.57,0.5027423351878793,0.5122427549329177,4.16727531539928,4.5576025565465486,6.012104955599092,16.265904372183996,15.854640753195945,15.710896282438412,0.8959587470586113,0.9362141074617069,37861.1,37861.1,37203.65,333.65000000000146,True,True,True,True
2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,Long1,111.96173292113542,0.1108371970974336,10687,mature_trend,True,True,True,True,True,38051.84,37695.60547047196,38450.0,0.9499201634840516,0.849895425276111,1.4288383945657808,1.0806868514210677,22.69116934565908,10.607245777690723,False,False,excluded_depth_or_extension,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,True,True,True,mp_orderly_support_releasing_lane_sustained,True,10686,10687,10688,10689,37580.85,38051.84,38145.85,37905.26,0.21164610964086303,0.3962156154982571,10.607245777690725,11.531042265394778,7.122648835427466,22.69116934565908,23.24027002702904,22.873279522662724,0.7848475830195532,0.9776456959489235,38450.0,38450.0,37553.6,-27.25,True,True,True,True
2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,Long1,-14.255774629091118,-0.0140969744035671,10826,weakening_trend,True,True,True,True,True,43562.32,43475.31974456099,44398.26,1.4840364241680295,0.1544507356788895,1.0164584607238427,0.9153858481510314,21.01109019503753,3.5441844408403647,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,False,10825,10826,10827,10828,43456.0,43650.1,43669.88,43856.0,0.12233466962665374,0.47710483943495774,3.5441844408403647,3.722856488031111,6.1234941526163915,21.01109019503753,20.271582105717652,20.038298853051618,1.0004380735313212,1.376717696650029,44398.26,44398.26,43490.01,34.01000000000204,True,True,True,True
2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,Long1,-1.9812385285551264,-0.0019594448392865,10840,other,True,True,True,True,True,43618.0,43461.21935626518,43946.0,0.7147230764212561,0.3416303171141914,0.8983153471476308,0.9087308347986772,17.343213714029577,0.1347938885113357,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,10839,10840,10841,10842,43045.43,43802.32,43710.01,43720.96,0.02606625236793747,0.22953852099873714,0.13479388851133578,0.12699890492598698,-0.13108773089966874,17.343213714029577,16.125977295698085,14.997718011055504,0.5703678691437719,0.7716663523630941,43946.0,43946.0,43328.14,282.7099999999991,False,True,False,False
2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,Long1,39.13168764835786,0.0387019965442229,11141,mature_trend,True,True,True,True,True,49036.73,48590.08922429907,50368.61,1.7522027377559644,0.5875943703461499,2.862182647773248,1.1963050142654617,58.755945273992815,7.615137762866055,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,False,11140,11141,11142,11143,48400.0,49268.21,49775.0,49712.94,1.3201608056288054,1.015376329205534,7.6151377628660555,11.82932222408288,11.3914808783647,58.755945273992815,56.56107392705559,54.52297910489959,3.5865167445859565,3.336430385629261,50368.61,50368.61,49011.1,611.0999999999985,True,True,True,True
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,Long1,-2.233270574698124,-0.0022078932254429,11166,other,True,True,True,True,True,51642.64,51443.52627463318,52572.08,1.33049448214114,0.2850315382586504,2.5046149870492216,0.9349164775337696,40.22583546694425,5.268957504908414,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11165,11166,11167,11168,50741.1,52030.18,51798.99,51750.6,0.047532138561138464,0.30300874036389497,5.268957504908414,3.4863726994058624,3.357949749592592,40.22583546694425,38.01527139559779,35.962604757918946,2.1968111289373042,2.463693433169127,52572.08,52572.08,51163.28,422.1800000000003,False,True,False,False
2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,Long1,-26.558236985152178,-0.0262570316982488,11181,mature_trend,True,True,True,True,True,52286.8,51839.8601266626,52488.77,0.3481010542779605,0.7703136164163643,2.534626949358598,0.922044316209462,23.382496161665923,4.845497863551486,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11180,11181,11182,11183,51510.0,52380.0,52985.0,52138.31,0.0,0.35340504236647347,4.845497863551486,10.562853696410956,3.244712625044663,23.382496161665923,23.805842149475573,22.733904541319692,1.2646305353918497,1.6981646710088072,52488.77,52985.0,50760.37,-749.6299999999974,True,True,True,True
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,Long1,-3.972223700509709,-0.0039282047967156,11270,mature_trend,True,True,True,True,True,66676.46,64468.984528637295,69000.0,1.121284227692494,1.065274292268293,2.349745576320608,1.6163516149198185,46.02419879275179,0.0578991697622406,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11269,11270,11271,11272,62779.14,66761.1,67641.1,67592.31,1.2571244862695363,0.7499961331606366,0.05789916976224063,3.1382358087974964,-1.8523140881669384,46.02419879275179,43.14993506598431,40.314945589675126,2.589508050323082,2.0378981501245836,69000.0,69000.0,64664.92,1885.7799999999988,True,True,True,True
2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,Long1,-4.820664643243818,-0.004767429319736,11285,mature_trend,True,True,True,True,True,68863.99,66667.00846255211,69990.0,0.6817110297855321,1.3301005730974074,2.8120747820659107,0.9155549429056942,20.669894252158517,6.897565163908983,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,False,11284,11285,11286,11287,67150.0,68864.0,69379.0,68279.0,0.8009716734434125,0.8369869079477164,6.8975651639089826,8.66205642347072,8.496128573420716,20.669894252158514,20.53264503428651,20.40519933197679,2.2793879254694023,2.3892138543652335,69990.0,69990.0,67807.58,657.5800000000017,True,True,True,True
2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,Long1,3.684772590720783,0.0036442557933334,11300,mature_trend,True,True,True,True,True,71019.99,68564.9255329053,69887.61,0.0,1.9118422373716952,3.628768125474285,0.95658023808553,20.09435673796894,9.788876339334472,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,False,11299,11300,11301,11302,67024.96,71298.0,72226.3,72661.1,2.067895475659582,2.2311405883712876,9.788876339334472,14.315203578212188,15.653237395142394,20.09435673796894,20.515211631647542,21.145669264968166,3.8527060708011533,4.07663906951329,71298.0,72226.3,71019.99,3995.029999999999,True,True,True,True
2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,Long1,0.8066177388346354,0.0007977190582579,11400,unstable_transition,True,True,True,True,True,69469.99,68859.59880159385,71769.54,1.6931330640127094,0.4494242438754581,1.286550326255531,0.9864860730911538,31.54870235926836,15.334295495062849,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11399,11400,11401,11402,68359.18,69637.66,69980.0,70469.82,0.2910316469929674,1.0213066762304532,15.334295495062847,16.280697572438463,17.87402821577924,31.54870235926836,32.38272266225244,33.4392706217887,1.1254483973861011,1.8926337620816807,71769.54,71769.54,68903.62,544.4400000000023,True,True,True,True
2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,Long1,-26.62319506022997,-0.0263292853929345,11475,mature_trend,True,True,True,True,True,70794.85,70042.1491346982,72797.99,1.870540664037574,0.7028752740214412,1.6172185898346214,1.017041375028762,40.75236884368771,8.619438584260589,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,3,False,False,False,other_long1,False,11474,11475,11476,11477,70110.0,70905.26,70977.0,69320.0,0.0,0.0,8.619438584260589,0.9678799677356587,-1.0914868497816421,40.75236884368771,38.010312491608026,35.489444144922494,0.1652326038291876,0.05783278386601657,72797.99,72797.99,68210.0,-1900.0,True,True,False,False
2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,Long1,-10.279517920931928,-0.0101687121306936,11484,mature_trend,True,True,True,True,True,70631.08,69697.53733866884,71339.79,0.6102348210561077,0.8038270080648897,1.2615554501020645,1.0798345375827574,25.561584350667005,1.9921621695653895,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11483,11484,11485,11486,68556.0,71172.08,71062.0,71305.89,0.9208993566058122,0.7506386950175173,1.9921621695653897,1.8946705835307363,3.3390359539442365,25.561584350667005,24.04720778659872,22.891575803599867,1.4283511980551091,1.291083629235003,71172.08,71172.08,70285.13,1729.1300000000047,True,True,True,True
2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,Long1,-24.21175388391353,-0.023953193536466,11491,mature_trend,True,True,True,True,True,70977.27,70065.250358458,71305.89,0.2919499003039641,0.8102490518637021,1.3353491206067494,1.0111583136739453,16.7183175484086,1.2188298288560055,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,other_long1,False,11490,11491,11492,11493,69804.87,70996.91,71227.46,70972.0,0.5787096800754489,0.6670188789086129,1.2188298288560055,2.6735434969545864,2.2043552594527647,16.7183175484086,16.056259785602528,15.357434383516338,1.134362236781091,1.2651192606847295,71305.89,71305.89,70509.58,704.7100000000064,True,True,True,True
2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,Long1,17.895907925571795,0.0177090452784683,11720,mature_trend,True,True,True,True,True,66825.14,66441.60000901202,67700.0,1.1949287514667086,0.5238586317454414,2.2831787987172687,0.904030183747076,35.1328508443814,12.736369266169852,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,False,11719,11720,11721,11722,66060.31,67295.99,67349.0,67487.0,0.6918738570745308,1.157831826143048,12.736369266169852,12.506250215570693,12.96297884635131,35.1328508443814,34.87803660430626,34.81618208506775,2.447287275336227,2.91427501460004,67700.0,67700.0,66750.0,689.6900000000023,True,True,True,True
2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,Long1,-23.042787144631525,-0.022798142093977,11826,mature_trend,True,True,True,True,True,70799.06,70441.3549698075,71758.0,1.3095410457882777,0.4884866825057029,1.7442814983469677,0.952875076237053,40.77715836281211,9.370929984633175,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,False,False,False,other_long1,False,11825,11826,11827,11828,70450.0,70958.89,71015.2,71449.98,0.7036115222652686,0.8111093590939809,9.370929984633177,9.607588207857251,13.664741622126312,40.77715836281211,39.679727760100505,39.25461061537729,2.0002549791337163,2.138805940866453,71758.0,71758.0,70663.59,213.5899999999965,True,True,True,True
2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,Long1,-10.493383920839902,-0.0103843411079767,12133,weakening_trend,True,True,True,True,True,67940.95,67305.08119726158,69399.99,1.4101170206503877,0.6145475255250195,1.5377967195867128,1.0729412344010016,26.53933864912654,5.291513244907907,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,False,12132,12133,12134,12135,66650.0,68285.43,68024.18,68000.0,0.22485717487067006,0.4531568714631235,5.291513244907907,3.5942753269254197,3.396276686661416,26.53933864912654,25.31892216473152,24.185678286364716,1.1305746964616659,1.3667294013215567,69399.99,69399.99,67066.66,416.6600000000035,False,True,False,False
2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,Long1,-14.186961589560504,-0.0140409946545671,12475,mature_trend,True,True,True,True,True,64354.0,62941.78481474421,64000.0,0.0,1.6831991411020142,3.260406026400187,1.0282950891116611,33.069930560133145,18.15477639540989,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,False,12474,12475,12476,12477,62357.93,64745.88,64455.13,63710.0,0.6427832845712194,0.47887757279386867,18.15477639540989,16.553430158352434,15.095951518429851,33.069930560133145,34.08763687763263,34.76865093590857,2.170561552153749,2.0330363355533456,64745.88,64745.88,63300.0,942.0699999999997,False,True,True,False
