EntryTime,open,high,low,close,volume,ema20,ema50,ema200,atr,atr_ma,rsi,cont_high,cont_low,plus_di,minus_di,adx,weekly_ema200,weekly_bull,weekly_bear,daily_ema200,daily_bull,daily_bear,exec_bull_structure,exec_bear_structure,exec_slope_up,exec_slope_down,exec_adx_pass,exec_atr_pass,exec_distance_atr,exec_distance_pass,long_distance_cap_pass,short_distance_cap_pass,short_ema20_gap_atr,short_ema20_proximity_pass,exec_bull_momentum,exec_bear_momentum,short_squeeze_risk,short_squeeze_pass,long_pullback,short_pullback,long_resumption_soft,short_resumption_soft,long_resumption_strong,short_resumption_strong,long_resumption,short_resumption,starter_long_signal,starter_short_signal,add_long_signal,add_short_signal,atr_ratio,di_spread,close_ema20_gap_atr,regime_label,executed_short1,baseline_active_context,blocked_by_open_trade_context,entry_exec_distance_atr,entry_short_ema20_gap_atr,entry_atr_ratio,entry_adx,entry_plus_di,entry_minus_di,entry_di_spread,entry_rsi,entry_exec_bear_structure,entry_exec_slope_down,entry_exec_adx_pass,entry_exec_atr_pass,entry_exec_distance_pass,entry_short_distance_cap_pass,entry_short_ema20_proximity_pass,entry_exec_bear_momentum,entry_short_squeeze_risk,entry_short_squeeze_pass,entry_short_pullback,entry_short_resumption,entry_short_resumption_strong,entry_starter_short_signal,fwd_24bar_short_return,fwd_24bar_mfe_atr,fwd_24bar_mae_atr,followthrough_label,symbol,population
2024-09-04 20:00:00+00:00,4.123,4.181,4.098,4.111,451978.29,4.1440701627845105,4.247803866348698,4.637155969562431,0.096382790627645,0.09018086516610566,45.39118387638663,4.285,3.868,14.47884540496293,25.769709634098792,33.46633490425821,9.048315820052578,False,True,6.11296376270789,False,True,False,True,False,True,True,True,1.4193806327647391,True,True,True,0.34311273381023416,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0687720776476908,-11.290864229135861,0.0,other,False,Short1,True,1.4193806327647391,0.34311273381023416,1.0687720776476908,33.46633490425821,14.47884540496293,25.769709634098792,-11.290864229135861,45.39118387638663,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.0121624908781318,3.03996178251307,1.0064037300469943,False,DOTUSDT,starter_short_adverse
2024-10-09 04:00:00+00:00,4.114,4.15,4.102,4.113,289716.61,4.148946844189039,4.225567972874855,4.373156205107411,0.07322231986939817,0.07357745745343523,43.06545445649749,4.255,4.045,8.86805117990391,19.601432936693985,32.65516443728105,8.8188378730799,False,True,5.583698326053531,False,True,False,True,False,True,True,True,1.537345075594912,True,True,True,0.4909274146620146,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9951732827372866,-10.733381756790076,0.0,other,True,flat,False,1.537345075594912,0.4909274146620146,0.9951732827372866,32.65516443728105,8.86805117990391,19.601432936693985,-10.733381756790076,43.06545445649749,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.018964259664478334,2.212440145149035,2.0485556899527984,False,DOTUSDT,starter_short_adverse
2024-10-13 12:00:00+00:00,4.158,4.186,4.086,4.106,494763.82,4.156364324080242,4.171213812298426,4.317758589648086,0.057767335019767434,0.06309851574243211,43.23946469679775,4.263,4.152,14.094187369623567,25.65999427553113,21.968041206111536,8.772789735039305,False,True,5.526268215642546,False,True,False,True,False,True,True,True,1.1289046357445824,True,True,True,0.871847802274549,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0.9155102040050113,-11.565806905907563,0.0,other,False,Short1,True,1.1289046357445824,0.871847802274549,0.9155102040050113,21.968041206111536,14.094187369623567,25.65999427553113,-11.565806905907563,43.23946469679775,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.03214807598636156,0.19041903172850236,7.426342237411515,False,DOTUSDT,starter_short_adverse
2025-02-17 12:00:00+00:00,4.952,5.07,4.891,4.903,1173729.6,4.9855717198730325,5.011254643509736,5.604009095839546,0.1312930318458186,0.13951257994711472,42.907030664327735,5.069,4.79,16.3504103396176,17.673080411672142,17.886186609770807,8.385401649994908,False,True,6.148710141545868,False,True,False,True,False,True,True,True,0.8245269530896614,True,True,True,0.6289116696611851,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9410838212266455,-1.3226700720545423,0.0,other,True,flat,False,0.8245269530896614,0.6289116696611851,0.9410838212266455,17.886186609770807,16.3504103396176,17.673080411672142,-1.3226700720545423,42.907030664327735,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.06179889863348988,2.6124768022936307,3.3208159935860797,False,DOTUSDT,starter_short_adverse
2025-02-19 12:00:00+00:00,4.839,4.894,4.786,4.825,1337844.8,4.847187274606302,4.9263081413014715,5.511920753934647,0.12976586403644388,0.1327065824428028,46.24513345212453,4.933,4.56,15.8413307132341,19.84142854388786,24.212746656085894,8.385401649994908,False,True,6.122581825087447,False,True,False,True,False,True,True,True,0.7806994701859316,True,True,True,0.17097928466049228,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9778404480604691,-4.000097830653761,0.0,other,False,Short1,True,0.7806994701859316,0.17097928466049228,0.9778404480604691,24.212746656085894,15.8413307132341,19.84142854388786,-4.000097830653761,46.24513345212453,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.026528497409326446,0.12329899021445671,3.96098006063942,False,DOTUSDT,starter_short_adverse
2025-03-01 04:00:00+00:00,4.728,4.77,4.616,4.62,943292.04,4.740611942617926,4.795944101296139,5.211098730478698,0.17654834217332854,0.17861892981506716,43.58764641788628,5.17,4.454,18.74689066932229,22.272838835084272,17.004166919478802,8.350522031586998,False,True,6.000697762581576,False,True,False,True,False,True,True,True,0.9965774763458475,True,True,True,0.6831666677419939,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9884077928141076,-3.5259481657619816,0.0,other,False,Short1,True,0.9965774763458475,0.6831666677419939,0.9884077928141076,17.004166919478802,18.74689066932229,22.272838835084272,-3.5259481657619816,43.58764641788628,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.060606060606060656,3.4154951135593046,3.5684277305843493,False,DOTUSDT,starter_short_adverse
2025-03-07 00:00:00+00:00,4.431,4.477,4.213,4.376,3518465.78,4.476293339618951,4.583679365975421,5.015688936992005,0.16588063588497953,0.1834667989022862,43.172000799006646,4.664,4.31,15.24692021529088,28.822437610221545,19.262138086271477,8.316715842217974,False,True,5.919246141302673,False,True,False,True,False,True,True,True,1.2519807683847064,True,True,True,0.6046114972002711,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9041452561306582,-13.575517394930666,0.0,other,False,Short1,True,1.2519807683847064,0.6046114972002711,0.9041452561306582,19.262138086271477,15.24692021529088,28.822437610221545,-13.575517394930666,43.172000799006646,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.11174588665447904,4.376641047502396,1.814557789666966,True,DOTUSDT,starter_short_followthrough
2025-03-07 20:00:00+00:00,4.554,4.579,4.372,4.413,1790583.9,4.5002543526561025,4.5760491563560075,4.992670059417816,0.1662515282688049,0.1749034079268061,44.977503315769304,4.677,4.213,17.296308269173686,26.03728177121663,17.731656741679565,8.316715842217974,False,True,5.919246141302673,False,True,False,True,False,True,True,True,0.9807377896242861,True,True,True,0.524833386884868,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9505333843373605,-8.740973502042944,0.0,other,False,Short1,True,0.9807377896242861,0.524833386884868,0.9505333843373605,17.731656741679565,17.296308269173686,26.03728177121663,-8.740973502042944,44.977503315769304,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.08406979379107193,4.589431495428653,0.19849441592286118,True,DOTUSDT,starter_short_followthrough
2025-03-11 20:00:00+00:00,4.106,4.115,4.033,4.042,596605.73,4.107688339358832,4.290173953055733,4.810774641573999,0.15625162810599774,0.14743136791486525,43.55405915259635,4.285,3.65,14.79857799157705,32.431284913597615,38.167137785521376,8.285753495529239,False,True,5.8496712291220545,False,True,False,True,False,True,True,True,1.5882967496977218,True,True,True,0.42040099136932374,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.059826211449288,-17.632706922020567,0.0,other,False,Short1,True,1.5882967496977218,0.42040099136932374,1.059826211449288,38.167137785521376,14.79857799157705,32.431284913597615,-17.632706922020567,43.55405915259635,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07595249876298872,1.3823855957102091,2.4767741923141307,False,DOTUSDT,starter_short_adverse
2025-04-02 00:00:00+00:00,4.171,4.176,4.063,4.108,638988.35,4.142968672734311,4.252261010804544,4.469233294793587,0.09891730404393345,0.09749654925432885,44.415904521955376,4.282,3.949,17.664945362307584,18.847132277673097,28.79834687464402,8.167205303784073,False,True,5.549147909191976,False,True,False,True,False,True,True,True,1.4584001474653168,True,True,True,0.3535142114142126,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0145723597447376,-1.182186915365513,0.0,other,True,flat,False,1.4584001474653168,0.3535142114142126,1.0145723597447376,28.79834687464402,17.664945362307584,18.847132277673097,-1.182186915365513,44.415904521955376,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.043086660175267674,2.6587865747249824,1.3344480146908742,True,DOTUSDT,starter_short_followthrough
2025-04-04 00:00:00+00:00,4.06,4.074,3.986,4.019,411369.95,4.064811272326212,4.170320128302161,4.42079252415822,0.11497672437417523,0.10713053249218407,44.86032383665583,4.24,3.845,16.415289004275376,23.064895293420022,23.31658821933255,8.167205303784073,False,True,5.518714743494257,False,True,False,True,False,True,True,True,1.3160935756850352,True,True,True,0.39843953265815474,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0732395489825797,-6.649606289144646,0.0,other,False,Short1,True,1.3160935756850352,0.39843953265815474,1.0732395489825797,23.31658821933255,16.415289004275376,23.064895293420022,-6.649606289144646,44.86032383665583,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.09181388405075895,6.409993013903748,0.9741102002133248,True,DOTUSDT,starter_short_followthrough
2025-04-04 08:00:00+00:00,4.084,4.131,3.946,4.021,945411.08,4.062119885056151,4.161136727433099,4.41347696218385,0.11997993071038582,0.10945795913866893,45.50363796532955,4.236,3.845,16.872148762451072,19.05826869210413,21.402288272435086,8.167205303784073,False,True,5.518714743494257,False,True,False,True,False,True,True,True,1.1680014032627544,True,True,True,0.34272302719867886,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0961279714560266,-2.1861199296530565,0.0,other,False,Short1,True,1.1680014032627544,0.34272302719867886,1.0961279714560266,21.402288272435086,16.872148762451072,19.05826869210413,-2.1861199296530565,45.50363796532955,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.08704302412335242,6.159363450407709,0.8584769085141984,True,DOTUSDT,starter_short_followthrough
2025-04-04 20:00:00+00:00,4.044,4.078,4.011,4.035,373057.81,4.057498573760948,4.1479707566906905,4.402584664448984,0.11429369816717119,0.11274935722582206,46.60814970875292,4.131,3.845,14.180863195093824,16.580734660395898,18.471399232176427,8.167205303784073,False,True,5.518714743494257,False,True,False,True,False,True,True,True,0.9884250706933478,True,True,True,0.19684876875748938,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0136971152594336,-2.3998714653020734,0.0,other,False,Short1,True,0.9884250706933478,0.19684876875748938,1.0136971152594336,18.471399232176427,14.180863195093824,16.580734660395898,-2.3998714653020734,46.60814970875292,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.16282527881040892,6.588289748911859,0.2974792184103611,True,DOTUSDT,starter_short_followthrough
2025-04-05 00:00:00+00:00,4.034,4.069,4.015,4.024,214901.98,4.054308233402763,4.143109158389095,4.398817652862427,0.10998700544094471,0.1132422602811205,45.78531378022326,4.131,3.845,13.683553399615802,15.999263585652743,17.70926482861606,8.167205303784073,False,True,5.50395141271322,False,True,False,True,False,True,True,True,1.0829384608807073,True,True,True,0.27556194735237216,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9712540633497184,-2.3157101860369416,0.0,other,False,Short1,True,1.0829384608807073,0.27556194735237216,0.9712540633497184,17.70926482861606,13.683553399615802,15.999263585652743,-2.3157101860369416,45.78531378022326,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.16625248508946322,7.037194956776813,0.0545518988897448,True,DOTUSDT,starter_short_followthrough
2025-04-10 00:00:00+00:00,3.643,3.65,3.506,3.552,824778.08,3.5804938368899015,3.766828140548097,4.202577243224681,0.15059942460140394,0.1345601838789238,46.62671392301707,3.753,3.25,21.052954343339703,25.426599527843646,28.37157998889331,8.126158484840948,False,True,5.413471319133973,False,True,False,True,False,True,True,True,1.4264871271367012,True,True,True,0.18920282707133165,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.1191975238151586,-4.373645184503943,0.0,other,False,Short1,True,1.4264871271367012,0.18920282707133165,1.1191975238151586,28.37157998889331,21.052954343339703,25.426599527843646,-4.373645184503943,46.62671392301707,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.03913288288288282,1.0823414527075206,1.7529947454894772,False,DOTUSDT,starter_short_adverse
2025-04-11 04:00:00+00:00,3.531,3.543,3.478,3.504,1434510.11,3.5341990123302653,3.6988523202707495,4.154310712914754,0.1264493812082313,0.13902358281819166,46.2339479744937,3.753,3.339,18.815312638078638,23.296715903154237,23.08588163281564,8.126158484840948,False,True,5.39406364431672,False,True,False,True,False,True,True,True,1.540951156968299,True,True,True,0.23882293485117917,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9095534631242794,-4.481403265075599,0.0,other,False,Short1,True,1.540951156968299,0.23882293485117917,0.9095534631242794,23.08588163281564,18.815312638078638,23.296715903154237,-4.481403265075599,46.2339479744937,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.05479452054794525,0.15025775388107088,2.467390484783883,False,DOTUSDT,starter_short_adverse
2025-05-07 12:00:00+00:00,3.978,3.98,3.915,3.921,410656.02,3.961201348878718,4.018504854560528,4.02748547329306,0.07396994672836618,0.0754078311797989,42.77623271638225,4.007,3.823,13.69083292177374,23.209252836748092,28.807502683092068,7.957762770727565,False,True,5.061383740873739,False,True,False,True,False,True,True,True,1.3181685113088903,True,True,True,0.5434821931986271,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9809318948849716,-9.518419914974352,0.0,other,True,flat,False,1.3181685113088903,0.5434821931986271,0.9809318948849716,28.807502683092068,13.69083292177374,23.209252836748092,-9.518419914974352,42.77623271638225,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.2879367508288702,0.5542791608402922,19.48088465294787,False,DOTUSDT,starter_short_adverse
2025-06-04 12:00:00+00:00,4.13,4.137,4.038,4.108,2192086.85,4.133837602259463,4.225494849380009,4.3926139581218,0.08066816475021651,0.0881682750618415,45.770049325167655,4.223,4.036,15.621850009581228,29.286589459631617,22.39471946013858,7.825518207179863,False,True,4.944272358127151,False,True,False,True,False,True,True,True,1.4565206701283517,True,True,True,0.32029490616859974,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9149341380857867,-13.664739450050389,0.0,other,True,flat,False,1.4565206701283517,0.32029490616859974,0.9149341380857867,22.39471946013858,15.621850009581228,29.286589459631617,-13.664739450050389,45.770049325167655,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.007789678675754632,4.537105822765322,0.0,True,DOTUSDT,starter_short_followthrough
2025-06-16 20:00:00+00:00,3.973,3.991,3.836,3.847,1034528.85,3.8717982108389792,3.9397272667964436,4.171790441673544,0.07499230563282001,0.0794115568642747,46.0739097771126,3.991,3.735,20.20538396384166,25.730811800420046,28.46225867195,7.750666184563,False,True,4.835038128081564,False,True,False,True,False,True,True,True,1.236490410769048,True,True,True,0.3306767358293682,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.944350024027261,-5.5254278365783875,0.0,other,False,Short1,True,1.236490410769048,0.3306767358293682,0.944350024027261,28.46225867195,20.20538396384166,25.730811800420046,-5.5254278365783875,46.0739097771126,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.1065765531583052,6.894040603730116,0.6667350680590032,True,DOTUSDT,starter_short_followthrough
2025-06-17 04:00:00+00:00,3.873,3.875,3.825,3.833,376534.79,3.8682066986686428,3.933027746089297,4.165475935761838,0.0764576512854417,0.07736277096970626,45.056429439150094,3.991,3.735,17.088088888577442,27.226261705190943,27.692978556744617,7.750666184563,False,True,4.825206902926523,False,True,False,True,False,True,True,True,1.3082764694910678,True,True,True,0.46047319106369505,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.988300319741404,-10.138172816613501,0.0,other,False,Short1,True,1.3082764694910678,0.46047319106369505,0.988300319741404,27.692978556744617,17.088088888577442,27.226261705190943,-10.138172816613501,45.056429439150094,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.091834072528046,6.578805280352319,0.03923740723867749,True,DOTUSDT,starter_short_followthrough
2025-06-25 12:00:00+00:00,3.424,3.465,3.351,3.362,1261223.43,3.382348662233131,3.4721469606266124,3.8795739229309456,0.08447132793549805,0.0892182213271896,45.94200335947734,3.525,3.278,18.68691837457967,22.111932809754002,29.301536561415052,7.711565028497697,False,True,4.719828067122896,False,True,False,True,False,True,True,True,1.3039567782185226,True,True,True,0.24089430970789238,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9467945749077055,-3.425014435174333,0.0,other,False,Short1,True,1.3039567782185226,0.24089430970789238,0.9467945749077055,29.301536561415052,18.68691837457967,22.111932809754002,-3.425014435174333,45.94200335947734,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.01160023795359896,1.0772886164342936,0.9352285791022937,False,DOTUSDT,starter_short_adverse
2025-06-25 20:00:00+00:00,3.395,3.417,3.341,3.352,432786.86,3.380634619197642,3.4645662639232975,3.8695606277564516,0.08277374704642433,0.08908662961375022,45.21845323311712,3.525,3.346,16.44315035235531,20.2890361709462,26.636824728253774,7.711565028497697,False,True,4.719828067122896,False,True,False,True,False,True,True,True,1.359927125929963,True,True,True,0.345938419117143,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9291377101738338,-3.84588581859089,0.0,other,False,Short1,True,1.359927125929963,0.345938419117143,0.9291377101738338,26.636824728253774,16.44315035235531,20.2890361709462,-3.84588581859089,45.21845323311712,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.056384248210023885,0.9785711398877527,2.778658792273867,False,DOTUSDT,starter_short_adverse
2025-06-26 08:00:00+00:00,3.374,3.382,3.311,3.328,647686.63,3.374992425556271,3.452735587250092,3.854515187427245,0.08162059849161597,0.08816979783579054,42.86741901912513,3.525,3.333,14.558629251972063,18.480589744223156,22.9806142507156,7.711565028497697,False,True,4.706217837599286,False,True,False,True,False,True,True,True,1.528236616188316,True,True,True,0.5757422320432761,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.925720603824317,-3.9219604922510936,0.0,other,False,Short1,True,1.528236616188316,0.5757422320432761,0.925720603824317,22.9806142507156,14.558629251972063,18.480589744223156,-3.9219604922510936,42.86741901912513,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.027644230769230796,0.6983531247428301,3.1119595383277026,False,DOTUSDT,starter_short_adverse
2025-08-06 08:00:00+00:00,3.635,3.643,3.595,3.607,517163.37,3.6271827107692736,3.7165717488666328,3.8672991544902686,0.08083236663514115,0.08483313338771051,46.86389638899531,3.757,3.538,13.258024049958998,16.444392191277167,22.11783488565625,7.484132272742203,False,True,4.410242011121385,False,True,False,True,False,True,True,True,1.355543001248676,True,True,True,0.2496860058591815,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9528395734920604,-3.1863681413181695,0.0,other,True,flat,False,1.355543001248676,0.2496860058591815,0.9528395734920604,22.11783488565625,13.258024049958998,16.444392191277167,-3.1863681413181695,46.86389638899531,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.10673690047130573,0.4577374329148362,7.101115851165225,False,DOTUSDT,starter_short_adverse
2025-10-21 20:00:00+00:00,3.132,3.136,2.997,3.006,1510869.62,3.046849071987392,3.127702533961614,3.6023877864550014,0.08664987269117948,0.08371687756645049,46.20644591296845,3.19,2.95,22.177080152218174,29.637145545342534,26.011318109022817,7.116350206425835,False,True,4.1207128034949685,False,True,False,True,False,True,True,True,1.4045321727749374,True,True,True,0.47142679750931027,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0350346932421233,-7.46006539312436,0.0,other,True,flat,False,1.4045321727749374,0.47142679750931027,1.0350346932421233,26.011318109022817,22.177080152218174,29.637145545342534,-7.46006539312436,46.20644591296845,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.027944111776447133,1.9850000312523073,1.3733430448780546,False,DOTUSDT,starter_short_adverse
2025-11-06 00:00:00+00:00,2.671,2.683,2.616,2.659,1491133.53,2.6661200118814508,2.795851108988977,3.1850448659538317,0.09550070103350884,0.09494901693363526,46.22558416297302,2.685,2.343,15.123605527305589,26.672429511574688,36.9028514209726,7.036869298400276,False,True,3.945172517757866,False,True,False,True,False,True,True,True,1.4329853865780455,True,True,True,0.07455455095510465,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0058103192396313,-11.548823984269099,0.0,other,False,Short1,True,1.4329853865780455,0.07455455095510465,1.0058103192396313,36.9028514209726,15.123605527305589,26.672429511574688,-11.548823984269099,46.22558416297302,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.22527265889432127,1.3821888066945616,9.151765280689773,False,DOTUSDT,starter_short_adverse
2025-11-18 20:00:00+00:00,2.782,2.787,2.733,2.755,447362.31,2.7818371710616505,2.859382763713235,3.051523664185939,0.08116872888505856,0.08704921641745975,44.982839803178,2.867,2.617,13.54781442013515,24.703290412868427,36.26520109475821,6.959093960197752,False,True,3.8340523888704574,False,True,False,True,False,True,True,True,1.2859972694786121,True,True,True,0.3306343641238267,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9324464047533723,-11.155475992733276,0.0,other,False,Short1,True,1.2859972694786121,0.3306343641238267,0.9324464047533723,36.26520109475821,13.54781442013515,24.703290412868427,-11.155475992733276,44.982839803178,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.16116152450090743,6.1969678090227145,0.8008010091182426,True,DOTUSDT,starter_short_followthrough
2025-11-28 16:00:00+00:00,2.352,2.352,2.26,2.3,1328473.1,2.323632400266978,2.3889393218855184,2.750163331945966,0.05843027131906286,0.06261239347298188,45.73798856922432,2.39,2.293,17.6774440687138,23.751898376719666,22.63994425178978,6.917550736713197,False,True,3.699360831688484,False,True,False,True,False,True,True,True,1.5221445986423503,True,True,True,0.404454741240749,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9332061606026343,-6.0744543080058655,0.0,other,False,Short1,True,1.5221445986423503,0.404454741240749,0.9332061606026343,22.63994425178978,17.6774440687138,23.751898376719666,-6.0744543080058655,45.73798856922432,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.028695652173912976,5.80178719603859,0.03422883301498079,True,DOTUSDT,starter_short_followthrough
2025-12-08 08:00:00+00:00,2.137,2.179,2.126,2.131,1142016.26,2.1480469722756728,2.1968379518723657,2.5042499494652706,0.0504664074580528,0.04968191960751393,44.6211800844614,2.164,2.04,19.944470548477938,27.282732611597,25.563876536116197,6.824807077165896,False,True,3.5568451506569256,False,True,False,True,False,True,True,True,1.30458963077746,True,True,True,0.33778850396359716,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0157902081227197,-7.338262063119064,0.0,other,False,Short1,True,1.30458963077746,0.33778850396359716,1.0157902081227197,25.563876536116197,19.944470548477938,27.282732611597,-7.338262063119064,44.6211800844614,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.03941811356170795,2.4372648301196436,5.191572239767055,False,DOTUSDT,starter_short_adverse
2025-12-08 16:00:00+00:00,2.132,2.155,2.11,2.124,1260131.68,2.1443740521349612,2.1915386091678393,2.496799243800257,0.05017766765515778,0.0496032878248462,43.46902889128132,2.179,2.04,17.295975613082238,25.845874114874142,24.64662776963896,6.824807077165896,False,True,3.5568451506569256,False,True,False,True,False,True,True,True,1.3459894077180536,True,True,True,0.4060382454397893,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0115794709483727,-8.549898501791905,0.0,other,False,Short1,True,1.3459894077180536,0.4060382454397893,1.0115794709483727,24.64662776963896,17.295975613082238,25.845874114874142,-8.549898501791905,43.46902889128132,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.06497175141242943,3.567324038059401,5.3609506493741765,False,DOTUSDT,starter_short_adverse
2026-04-01 16:00:00+00:00,1.276,1.284,1.256,1.265,965755.67,1.268885746439357,1.3064317378387411,1.4183737094586377,0.026599011888895057,0.025122016243249595,46.494285382259,1.303,1.226,17.063390612785767,18.787299792050696,30.29157285030251,6.064886188445912,False,True,2.2310662162063397,False,True,False,True,False,True,True,True,1.5576419910560189,True,True,True,0.14608611987497955,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.058792878379829,-1.723909179264929,0.0,other,True,flat,False,1.5576419910560189,0.14608611987497955,1.058792878379829,30.29157285030251,17.063390612785767,18.787299792050696,-1.723909179264929,46.494285382259,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.03003952569169946,2.2933182726786594,0.18797690759661595,True,DOTUSDT,starter_short_followthrough
2026-04-03 16:00:00+00:00,1.249,1.257,1.237,1.243,510929.46,1.248032920280257,1.2801286807953127,1.3978260886122218,0.02335513975003779,0.025780323746688,45.836734866795396,1.269,1.204,18.081370584648543,19.06691063331729,21.33924744357908,6.064886188445912,False,True,2.21155954624854,False,True,False,True,False,True,True,True,1.589743465151072,True,True,True,0.21549519010044332,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9059288773686648,-0.9855400486687458,0.0,other,False,Short1,True,1.589743465151072,0.21549519010044332,0.9059288773686648,21.33924744357908,18.081370584648543,19.06691063331729,-0.9855400486687458,45.836734866795396,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.0072405470635560085,1.6270508507635262,3.1684674462236995,False,DOTUSDT,starter_short_adverse
2026-04-14 00:00:00+00:00,1.23,1.231,1.203,1.206,1174900.95,1.2306312033979065,1.2521463824965027,1.3327050290575726,0.033842558872341666,0.028434435632101674,42.499944854072695,1.248,1.148,21.683647831837494,22.15363742993058,18.250264680518978,5.96960287984571,False,True,2.11288952777599,False,True,False,True,False,True,True,True,1.3635606772694877,True,True,True,0.7278174056169495,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.190196257460949,-0.46998959809308616,0.0,other,False,Short1,True,1.3635606772694877,0.7278174056169495,1.190196257460949,18.250264680518978,21.683647831837494,22.15363742993058,-0.46998959809308616,42.499944854072695,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.1011608623548923,1.7433669901426563,4.402740364936544,False,DOTUSDT,starter_short_adverse
2026-04-15 20:00:00+00:00,1.193,1.196,1.175,1.182,1226790.15,1.1919195726770002,1.2236673315380107,1.3159673877757265,0.02832894109811863,0.03037202758151194,44.67670616434642,1.217,1.147,17.946558936646525,22.033736900131558,19.431055788362492,5.96960287984571,False,True,2.1034776916787163,False,True,False,True,False,True,True,True,1.4708397110112215,True,True,True,0.35015684640817907,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9327313108118941,-4.087177963485033,0.0,other,False,Short1,True,1.4708397110112215,0.35015684640817907,0.9327313108118941,19.431055788362492,17.946558936646525,22.033736900131558,-4.087177963485033,44.67670616434642,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.049069373942470434,0.3882954877099316,6.106829033983527,False,DOTUSDT,starter_short_adverse
