path,change_status,category,insertions,deletions,risk_flag,notes
research_output/long1_orderly_reset_pre_acceptance_gate_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_pre_acceptance_gate_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_pre_acceptance_gate_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.group_distribution_summary.csv,A,research_output,13,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_branch_compare_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_comparison_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.group_distribution_summary.csv,A,research_output,11,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_prepost2022_layer_dropoff_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round2.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round2.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round2.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_round2.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_acceptance_boundary_round1.group_distribution_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_acceptance_boundary_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_acceptance_boundary_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_nearby_frame_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.group_distribution_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_same_family_slice_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_second_nearby_frame_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_specificity_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_specificity_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_specificity_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_support_residence_specificity_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.group_distribution_summary.csv,A,research_output,13,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_same_family_partition_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_comparison_summary.csv,A,research_output,19,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_dependency_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_validation_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_validation_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_stack_validation_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.group_distribution_summary.csv,A,research_output,13,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_orderly_reset_three_layer_timeslice_validation_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_nearmiss_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_nearmiss_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_nearmiss_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_nearmiss_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_recurrence_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_recurrence_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_recurrence_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_accepted_side_recurrence_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_survivor_vs_fragility_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_survivor_vs_fragility_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_survivor_vs_fragility_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_survivor_vs_fragility_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_upstream_fragility_components_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_upstream_fragility_components_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_upstream_fragility_components_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_upstream_fragility_components_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_weak_side_balance_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_weak_side_balance_round1.group_distribution_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_weak_side_balance_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_post2022_weak_side_balance_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_accepted_side_partial_buildup_round1.group_distribution_summary.csv,A,research_output,11,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_accepted_side_partial_buildup_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_accepted_side_partial_buildup_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_compact_completion_separator_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_compact_completion_separator_round1.group_distribution_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_compact_completion_separator_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_compact_completion_separator_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_nonintact_buildup_driver_round1.group_distribution_summary.csv,A,research_output,11,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_nonintact_buildup_driver_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_pre2022_nonintact_buildup_driver_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_side_density_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_side_density_round1.group_distribution_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_side_density_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_side_density_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.group_distribution_summary.csv,A,research_output,12,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_accepted_support_stability_breadth_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_boundary_breadth_balance_round1.group_distribution_summary.csv,A,research_output,20,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_boundary_breadth_balance_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_boundary_breadth_balance_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_buildup_population_loss_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_buildup_population_loss_round1.group_distribution_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_buildup_population_loss_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_buildup_population_loss_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_directional_pathway_survival_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_directional_pathway_survival_round1.group_distribution_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_directional_pathway_survival_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_directional_pathway_survival_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_gate_state_population_round1.group_comparison_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_gate_state_population_round1.group_distribution_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_gate_state_population_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_prepost2022_gate_state_population_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.label_concentration_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.label_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.label_distribution_all_trades.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.label_distribution_historical_winners.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_before_recheck.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.label_concentration_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_2025_2026_losers.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_all_trades.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.label_distribution_historical_winners.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_reclaim_confirm.trade_labels_all.csv,A,research_output,88,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.label_concentration_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.label_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.label_distribution_all_trades.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.label_distribution_historical_winners.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_reclaim_retest_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_sponsored_family_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_sponsored_family_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_sponsored_family_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_sponsored_family_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_transition_quality_round1.group_comparison_summary.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_transition_quality_round1.group_distribution_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_transition_quality_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_transition_quality_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_distribution_summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_comparison_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_distribution_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_split_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_acceptance_parent_underprepared_split_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_accepted_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_accepted_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_accepted_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_accepted_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_anchored_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_anchored_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_anchored_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_anchored_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_contained_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_contained_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_contained_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_contained_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_rejecting_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_rejecting_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_rejecting_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_rejecting_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_balanced_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_balanced_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_balanced_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_balanced_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ceiling_dominant_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ceiling_dominant_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ceiling_dominant_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ceiling_dominant_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_controlled_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_controlled_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_controlled_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_controlled_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_persistent_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_persistent_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_persistent_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_clearance_persistent_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_first_step_reachable_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_first_step_reachable_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_first_step_reachable_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_first_step_reachable_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_headroom_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_headroom_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_headroom_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_headroom_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_distributed_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_distributed_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_distributed_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_distributed_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_gradient_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_gradient_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_gradient_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_ladder_gradient_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_lane_sustained_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_lane_sustained_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_lane_sustained_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_lane_sustained_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_open_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_open_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_open_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_open_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_absorbing_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_absorbing_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_absorbing_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_absorbing_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_clean_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_clean_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_clean_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_clean_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_staged_round1.group_comparison_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_staged_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_staged_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_overhead_staged_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_round1.group_comparison_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_failure_modes_round1.group_comparison_summary.csv,A,research_output,14,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_failure_modes_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_failure_modes_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_failure_modes_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_intact_round1.group_comparison_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_intact_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_intact_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_releasing_transition_intact_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_support_retained_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
