EntryTime,ExitTime,Tag,PnL,ReturnPct,entry_bar,regime_label,bull_alignment,weekly_bull,daily_bull,exec_bull_structure,exec_slope_up,entry_close,entry_ema20,entry_cont_high,entry_cont_gap_atr,entry_close_ema20_gap_atr,entry_exec_distance_atr,entry_atr_ratio,entry_adx,entry_di_spread,recent_close_below_ema20_1,recent_close_below_ema20_2,label_tight,candidate_in_tight,recent_close_below_ema20_tight,breakout_like_tight,label_center,candidate_in_center,recent_close_below_ema20_center,breakout_like_center,label_loose,candidate_in_loose,recent_close_below_ema20_loose,breakout_like_loose,candidate_consensus_count,orderly_reset,multi_bar_support_acceptance,support_to_release_sequence,constructive_overhead_absorption_path,overhead_band_count_050atr,p1_high_gap_atr,entry_high_gap_atr,group
2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,Long1,-14.255774629091118,-0.014096974403567122,10826,weakening_trend,True,True,True,True,True,43562.32,43475.31974456099,44398.26,1.4840364241680297,0.15445073567888956,1.0164584607238427,0.9153858481510314,21.01109019503753,3.5441844408403647,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,False,4,0.7271235239499755,1.3282014152996091,other_long1
2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,Long1,-1.9812385285551262,-0.0019594448392865403,10840,other,True,True,True,True,True,43618.0,43461.21935626518,43946.0,0.7147230764212561,0.34163031711419145,0.8983153471476308,0.9087308347986773,17.343213714029577,0.13479388851133578,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,4,1.42715816738445,0.31308357201282405,other_long1
2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,Long1,39.13168764835786,0.03870199654422294,11141,mature_trend,True,True,True,True,True,49036.73,48590.08922429907,50368.61,1.7522027377559644,0.5875943703461499,2.8621826477732477,1.1963050142654617,58.755945273992815,7.6151377628660555,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,False,6,0.49020051514795043,1.4476708807299978,other_long1
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,Long1,-2.233270574698124,-0.002207893225442969,11166,other,True,True,True,True,True,51642.64,51443.52627463318,52572.08,1.33049448214114,0.28503153825865046,2.5046149870492216,0.9349164775337697,40.22583546694425,5.268957504908414,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,4,1.6148478819652432,0.7757305042523281,other_long1
2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,Long1,-26.558236985152178,-0.026257031698248876,11181,mature_trend,True,True,True,True,True,52286.8,51839.8601266626,52488.77,0.34810105427796056,0.7703136164163643,2.534626949358598,0.9220443162094619,23.382496161665923,4.845497863551486,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,6,0.7736230094727324,0.18746819663224143,other_long1
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,Long1,-3.9722237005097094,-0.003928204796715641,11270,mature_trend,True,True,True,True,True,66676.46,64468.984528637295,69000.0,1.1212842276924941,1.065274292268293,2.3497455763206077,1.6163516149198183,46.02419879275179,0.05789916976224063,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,4,2.342205885552615,1.0804390100367223,other_long1
2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,Long1,-4.820664643243818,-0.004767429319736058,11285,mature_trend,True,True,True,True,True,68863.99,66667.00846255211,69990.0,0.6817110297855321,1.3301005730974074,2.8120747820659107,0.9155549429056942,20.669894252158514,6.8975651639089826,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,False,1,0.0,0.6817049755672798,other_long1
2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,Long1,3.6847725907207827,0.003644255793333475,11300,mature_trend,True,True,True,True,True,71019.99,68564.9255329053,69887.61,0.0,1.9118422373716952,3.628768125474285,0.9565802380855299,20.09435673796894,9.788876339334472,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,5,0.7255542796762244,0.0,other_long1
2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,Long1,0.8066177388346354,0.0007977190582579413,11400,unstable_transition,True,True,True,True,True,69469.99,68859.59880159385,71769.54,1.6931330640127094,0.44942424387545815,1.286550326255531,0.9864860730911538,31.54870235926836,15.334295495062847,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,4,1.7402481886093402,1.569679509689903,other_long1
2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,Long1,-26.623195060229975,-0.026329285392934575,11475,mature_trend,True,True,True,True,True,70794.85,70042.1491346982,72797.99,1.870540664037574,0.7028752740214412,1.6172185898346214,1.0170413750287621,40.75236884368771,8.619438584260589,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,3,False,False,False,False,2,1.3616733709574032,1.7674393357647782,other_long1
2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,Long1,-10.279517920931928,-0.010168712130693619,11484,mature_trend,True,True,True,True,True,70631.08,69697.53733866884,71339.79,0.6102348210561077,0.8038270080648897,1.2615554501020645,1.0798345375827574,25.561584350667005,1.9921621695653897,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,3,1.0684770772932923,0.14440671337968425,other_long1
2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,Long1,-24.211753883913534,-0.023953193536466005,11491,mature_trend,True,True,True,True,True,70977.27,70065.250358458,71305.89,0.29194990030396417,0.8102490518637021,1.3353491206067494,1.0111583136739453,16.7183175484086,1.2188298288560055,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,False,6,0.4973329504904215,0.2745014916801136,other_long1
2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,Long1,17.895907925571795,0.017709045278468363,11720,mature_trend,True,True,True,True,True,66825.14,66441.60000901202,67700.0,1.1949287514667086,0.5238586317454414,2.2831787987172687,0.904030183747076,35.1328508443814,12.736369266169852,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,1,1.2717852094657445,0.5518176221110331,other_long1
2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,Long1,-23.042787144631525,-0.02279814209397702,11826,mature_trend,True,True,True,True,True,70799.06,70441.3549698075,71758.0,1.3095410457882775,0.48848668250570293,1.7442814983469677,0.952875076237053,40.77715836281211,9.370929984633177,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,False,False,False,False,3,0.5162973524737544,1.0912751007360926,other_long1
2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,Long1,-10.493383920839902,-0.010384341107976737,12133,weakening_trend,True,True,True,True,True,67940.95,67305.08119726158,69399.99,1.4101170206503877,0.6145475255250195,1.5377967195867128,1.0729412344010016,26.53933864912654,5.291513244907907,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,False,3,0.20977210997105566,1.077187758071132,other_long1
2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,Long1,-14.186961589560504,-0.014040994654567164,12475,mature_trend,True,True,True,True,True,64354.0,62941.78481474421,64000.0,0.0,1.6831991411020142,3.260406026400187,1.0282950891116611,33.069930560133145,18.15477639540989,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,1,0.0,0.0,other_long1
2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,Long1,10.084921676253785,0.009982560079884791,12494,unstable_transition,True,True,True,True,True,63852.07,63520.89223376714,64817.99,1.2847860423918795,0.4405049813716463,1.5571845902264871,0.94902680348504,21.106305132460445,0.8242407005277386,False,True,excluded_energy_quality,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,3,1.6945550047072542,1.2550712418006924,other_long1
2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,Long1,209.62197348626563,0.20747360761537595,12739,mature_trend,True,True,True,True,True,74348.53,69471.6037338237,70577.91,0.0,3.6059511317153943,3.6966502500737985,1.4658282602712245,23.776520334732812,29.705418481006223,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,2,0.5027039535014671,0.0,other_long1
2024-11-18 12:00:00+00:00,2024-11-24 12:00:00+00:00,Long1,38.36487178737503,0.03789311079649319,12814,mature_trend,True,True,True,True,True,92309.51,90342.95564387777,92300.0,0.0,1.1483502453492689,2.878823664115952,0.9358596913910698,17.4366894629778,0.2703688334225909,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,3,0.051392581536607904,0.0,other_long1
2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,Long1,-22.319073348447198,-0.02203627416526568,12993,unstable_transition,True,True,True,True,True,105028.33,104797.09994026204,108353.0,2.2004496319471127,0.15304078294853776,1.4956277116561678,1.0744514519546633,31.12300911741809,0.025751445523891192,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,3,2.3754043960917928,2.197140356692806,other_long1
2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,Long1,-33.41089495715864,-0.03299481603220298,13190,mature_trend,True,True,True,True,True,107120.65,103369.76641909171,106422.43,0.0,1.5526959739895099,2.6402931478974185,1.4963415664392996,29.98633203923935,15.723445154473659,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,False,6,1.69763245884288,0.0,other_long1
2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,Long1,-27.965987949588076,-0.027626821032045418,13199,mature_trend,True,True,True,True,True,107031.34,103909.14123890265,109588.0,0.9258566925011565,1.1306582096488358,1.8895315823170458,1.2853273276902597,21.508208080835562,3.5489967304872714,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,False,3,1.5455932206843814,0.8500002229752055,other_long1
2025-04-28 16:00:00+00:00,2025-04-30 12:00:00+00:00,Long1,-9.362935361156602,-0.009251944513605205,13781,mature_trend,True,True,True,True,True,94787.2,94092.5442143134,95630.0,0.8010443985194641,0.6602398267956633,2.506832606539574,1.0300967562711751,34.15331964992705,6.351168502384404,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,3,0.0,0.6748238288429254,other_long1
2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,Long1,50.01415718707209,0.04942584527627759,13830,mature_trend,True,True,True,True,True,96834.02,95031.35229859671,95199.0,0.0,1.799927151538318,2.011796373454865,1.1809665586294666,26.098024243186043,5.297619196460808,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,False,7,0.04193614846805141,0.0,other_long1
2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,Long1,-10.529264139084885,-0.010400267378905845,13869,unstable_transition,True,True,True,True,True,103729.2,102927.19942642373,105819.45,1.5335123832916662,0.5883879014406056,1.9994616086468717,1.1165227608899455,42.4010625768173,4.879229205725682,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,1,2.110102768306178,1.4654076328833572,other_long1
2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,Long1,-3.5010258496011644,-0.003458493292115515,13884,unstable_transition,True,True,True,True,True,103763.71,103191.33317132754,104356.95,0.4733042567606543,0.4566590072851565,1.3574928907005226,0.9788766458968953,22.551725050537005,2.797242048301211,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,False,False,False,False,5,0.13104346330816988,0.3000715798163522,other_long1
2025-05-18 20:00:00+00:00,2025-05-23 20:00:00+00:00,Long1,7.199699008108206,0.00711247929392412,13902,mature_trend,True,True,True,True,True,106454.26,103921.52360179112,105980.0,0.0,2.1657389354383016,2.941879414664002,1.1068646796291381,18.002814821712384,16.03100348573203,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,2,0.0,0.0,other_long1
2025-05-24 08:00:00+00:00,2025-05-24 20:00:00+00:00,Long1,-14.41569929328894,-0.014240048902759992,13935,other,True,True,True,True,True,109208.56,108723.73725604154,111980.0,1.715851262010571,0.30016299002415675,1.3823183898578086,1.0202473804346153,31.506820304537825,1.3785682789591291,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,5,2.103562176123405,1.5316819222773326,other_long1
2025-05-25 20:00:00+00:00,2025-05-27 00:00:00+00:00,Long1,-2.0519591374149595,-0.0020272447783887893,13944,other,True,True,True,True,True,109004.19,108290.54365385196,109506.03,0.3544193109969438,0.5040053528958999,1.2098197892973093,0.934224467611982,22.707347523531368,0.376932860461892,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,4,1.1053215671431158,0.14551361955565226,other_long1
2025-05-27 12:00:00+00:00,2025-05-27 20:00:00+00:00,Long1,-12.05228345993757,-0.011907370893310376,13954,mature_trend,True,True,True,True,True,110140.11,109128.80049078152,110422.22,0.2144691273109022,0.768830129677445,1.582578753466474,0.9501152323115056,16.112744676465102,0.9184575318216943,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,False,False,False,False,7,0.39776873131618967,0.0,other_long1
2025-07-16 04:00:00+00:00,2025-07-18 16:00:00+00:00,Long1,-7.983007887934942,-0.007887959395630447,14252,unstable_transition,True,True,True,True,True,118189.25,117836.22008484953,122120.0,2.672947706912439,0.24006372884893476,1.6482969594294357,1.1706859397285407,32.16966391967391,5.097435501369549,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,1,2.669037651753819,2.597636644509449,other_long1
2025-08-10 00:00:00+00:00,2025-08-14 12:00:00+00:00,Long1,-3.0839770656338454,-0.0030474989451478203,14401,mature_trend,True,True,True,True,True,118500.0,116480.58551430916,117944.05,0.0,2.1410939075700073,2.680886031213039,0.9666263383314065,25.015075549054345,18.813682743170002,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,False,1,0.9784985550805823,0.0,other_long1
2025-09-16 04:00:00+00:00,2025-09-17 12:00:00+00:00,Long1,-0.7035496149555155,-0.0006952491367402877,14624,mature_trend,True,True,True,True,True,115840.0,115324.21714762688,116757.99,1.1902969723718484,0.6687815418261979,1.9196666951621317,1.016555006277207,27.308452601520145,10.06453058142668,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,3,True,False,False,False,1,1.6052198268244997,0.970361926833546,other_long1
2025-10-08 08:00:00+00:00,2025-10-09 08:00:00+00:00,Long1,-2.218310933796568,-0.0021921531533684643,14757,other,True,True,True,True,True,122884.14,122626.98415369156,126199.63,2.524476545105107,0.1958033058287918,1.6957382426173089,1.0786057778652594,35.52473929531377,4.7391298730098335,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,False,1,3.2660223519927305,2.2839747907529904,other_long1
