Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,regime_label,weekly_bull,daily_bull,exec_bull_structure,exec_slope_up,adx,atr_ratio,exec_distance_atr,close_ema20_gap_atr,rsi,di_spread,is_weak_slice,is_winner,is_loser
0.009760060000000001,13869,13879,103729.2,102753.63,,,-10.529264139084885,1.0076424048849,-0.010400267378905845,2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,1 days 16:00:00,Long1,unstable_transition,True,True,True,True,42.4010625768173,1.1165227608899455,1.9994616086468717,0.5883879014406056,56.44313857284357,4.879229205725682,True,False,True
0.0097558,13884,13891,103763.71,103508.48,,,-3.5010258496011644,1.011053015601,-0.003458493292115515,2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,1 days 04:00:00,Long1,unstable_transition,True,True,True,True,22.551725050537005,0.9788766458968953,1.3574928907005226,0.4566590072851565,54.78246890907229,2.797242048301211,True,False,True
0.0095089,13902,13932,106454.26,107318.3,,,7.199699008108206,1.016370947892,0.00711247929392412,2025-05-18 20:00:00+00:00,2025-05-23 20:00:00+00:00,5 days 00:00:00,Long1,mature_trend,True,True,True,True,18.002814821712384,1.1068646796291381,2.941879414664002,2.1657389354383016,65.35134477017746,16.03100348573203,True,True,False
0.00926974,13935,13938,109208.56,107761.90999999999,,,-14.41569929328894,1.0056299222889,-0.014240048902759992,2025-05-24 08:00:00+00:00,2025-05-24 20:00:00+00:00,0 days 12:00:00,Long1,other,True,True,True,True,31.506820304537825,1.0202473804346153,1.3823183898578086,0.30016299002415675,54.30466825676239,1.3785682789591291,True,False,True
0.0092858,13944,13951,109004.19,108892.16,,,-2.0519591374149595,1.011670963415,-0.0020272447783887893,2025-05-25 20:00:00+00:00,2025-05-27 00:00:00+00:00,1 days 04:00:00,Long1,other,True,True,True,True,22.707347523531368,0.934224467611982,1.2098197892973093,0.5040053528958999,54.62957653616458,0.376932860461892,True,False,True
0.00918984,13954,13956,110140.10999999999,108938.17,,,-12.05228345993757,1.0066471703376,-0.011907370893310376,2025-05-27 12:00:00+00:00,2025-05-27 20:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,16.112744676465102,0.9501152323115056,1.582578753466474,0.768830129677445,58.1979785164081,0.9184575318216943,True,False,True
0.00856296,14252,14267,118189.25,117374.76,,,-7.983007887934942,1.0085625975348,-0.007887959395630447,2025-07-16 04:00:00+00:00,2025-07-18 16:00:00+00:00,2 days 12:00:00,Long1,unstable_transition,True,True,True,True,32.16966391967391,1.1706859397285407,1.6482969594294357,0.24006372884893476,53.990995344929885,5.097435501369549,True,False,True
0.00853983,14401,14428,118500.0,118257.25,,,-3.0839770656338454,1.01093333313375,-0.0030474989451478203,2025-08-10 00:00:00+00:00,2025-08-14 12:00:00+00:00,4 days 12:00:00,Long1,mature_trend,True,True,True,True,25.015075549054345,0.9666263383314065,2.680886031213039,2.1410939075700073,67.1755664778023,18.813682743170002,True,False,True
0.008735660000000001,14624,14632,115840.0,115875.32,,,-0.7035496149555155,1.0120931261556,-0.0006952491367402877,2025-09-16 04:00:00+00:00,2025-09-17 12:00:00+00:00,1 days 08:00:00,Long1,mature_trend,True,True,True,True,27.308452601520145,1.016555006277207,1.9196666951621317,0.6687815418261979,58.2228991156622,10.06453058142668,True,False,True
0.00823485,14757,14763,122884.14,122737.57000000002,,,-2.218310933796568,1.0113289692967502,-0.0021921531533684643,2025-10-08 08:00:00+00:00,2025-10-09 08:00:00+00:00,1 days 00:00:00,Long1,other,True,True,True,True,35.52473929531377,1.0786057778652594,1.6957382426173089,0.1958033058287918,53.4983089532735,4.7391298730098335,True,False,True
